,short_name,age,height_cm,weight_kg,club,wage_eur,pace,shooting,passing,dribbling,defending,gk_diving,gk_handling,gk_kicking,gk_speed,gk_positioning
15286,S. Kelly,24,183,78,Hamilton Academical FC,1000,78,51,56,59,35,,,,,
15287,J. Keatings,26,178,70,Hamilton Academical FC,1000,70,60,42,64,27,,,,,
15288,K. Bigler,25,171,70,FC Thun,2000,67,39,51,58,55,,,,,
15289,S. Ohlsson,25,181,77,IFK GÃ¶teborg,1000,67,57,49,64,32,,,,,
15290,J. Ingham,24,180,72,Melbourne Victory,2000,83,53,51,61,20,,,,,
15291,Kim Yeong Bin,26,181,74,Sangju Sangmu FC,1000,55,24,33,35,57,,,,,
15292,O. Sterling-James,24,177,64,Mansfield Town,3000,83,57,50,61,35,,,,,
15293,Zhang Chenlong,25,175,65,Guangzhou R&F FC,2000,66,35,56,56,55,,,,,
15294,H. Hyseni,25,192,88, SSV Jahn Regensburg,2000,53,57,41,54,29,,,,,
15295,V. Henry,24,178,73,Stade Brestois 29,1000,66,53,57,61,48,,,,,
15296,V. GolemiÄ,27,192,83,Crotone,1000,48,28,29,34,59,,,,,
15297,B. Lika,25,177,77,Grasshopper Club ZÃ¼rich,2000,79,49,57,65,51,,,,,
15298,A. Awad,26,182,74,Dalkurd FF,1000,65,56,53,64,24,,,,,
15299,S. Wilson,25,184,81,Macclesfield Town,2000,82,55,38,57,23,,,,,
15300,M. Vano,26,191,88,Carpi,1000,58,59,38,54,19,,,,,
15301,C. Topaloglu,26,186,79,Ãaykur Rizespor,2000,,,,,,59,57,56,28,63
15302,J. Kirkpatrick,26,179,73,St. Mirren,1000,62,60,57,59,25,,,,,
15303,D. Clarke,25,178,81,St. Patrick's Athletic,1000,84,51,50,58,30,,,,,
15304,Wang Qiuming,25,173,64,Hebei China Fortune FC,2000,73,53,57,58,44,,,,,
15305,H. Sandvik,28,183,75,FK Haugesund,1000,,,,,,58,58,57,41,56
15306,Cha Yeong Hwan,27,183,78,Sangju Sangmu FC,1000,62,26,44,38,60,,,,,
15307,J. Al Shammari,26,183,80,Al Batin,3000,53,42,55,57,57,,,,,
15308,T. Rotter,26,188,79,TSV Hartberg,1000,55,37,36,37,58,,,,,
15309,B. Bingham,27,180,71,Gillingham,1000,66,42,61,58,52,,,,,
15310,L. Ridehalgh,27,178,72,Tranmere Rovers,2000,65,51,52,57,55,,,,,
15311,D. Cawley,26,178,76,Sligo Rovers,1000,60,53,57,55,56,,,,,
15312,V. Oliver,26,188,78,Morecambe,2000,61,57,43,52,38,,,,,
15313,A. DomÃ­nguez,27,183,73,Deportivo Toluca,4000,63,38,58,58,55,,,,,
15314,S. Jones,26,188,78,Cheltenham Town,2000,77,54,57,56,40,,,,,
15315,R. Frantsen,26,184,75,AC Horsens,2000,74,38,51,58,57,,,,,
15316,P. Di Nardo,28,175,71,NeuchÃ¢tel Xamax,1000,56,40,54,56,57,,,,,
15317,M. LÃ³pez,27,183,80,AtlÃ©tico Huila,1000,65,47,60,58,57,,,,,
15318,J. Medina,27,166,67,Club Necaxa,2000,63,33,40,60,61,,,,,
15319,M. Bakhit,26,167,61,Al Hazem,2000,68,25,48,56,56,,,,,
15320,S. Russell,35,183,70,Grimsby Town,1000,,,,,,56,60,58,36,60
15321,K. Stamatopoulos,38,188,80,AIK,1000,,,,,,60,52,54,33,63
15322,S. Shearer,37,191,89,Oxford United,1000,,,,,,59,56,52,38,60
15323,D. Shiels,33,180,66,Derry City,1000,69,55,53,62,44,,,,,
15324,D. Pender,33,177,75,Bohemian FC,1000,48,51,56,57,59,,,,,
15325,B. Murphy,33,179,82,St. Patrick's Athletic,1000,,,,,,60,59,60,35,57
15326,B. Dennehy,31,173,74,Limerick FC,1000,72,54,56,60,41,,,,,
15327,S. Sinclair,30,170,67,Bristol Rovers,2000,72,54,56,56,57,,,,,
15328,I. Morris,31,183,71,Bohemian FC,1000,51,55,60,58,59,,,,,
15329,P. Edwards,32,173,71,Bury,2000,52,49,50,57,58,,,,,
15330,C. Dunn,30,193,79,Walsall,1000,,,,,,60,58,59,47,59
15331,Cui Peng,31,177,81,Shandong Luneng TaiShan FC,3000,47,54,61,55,54,,,,,
15332,Zhou Liao,29,184,78,Tianjin TEDA FC,3000,57,58,54,57,39,,,,,
15333,Ou Ya,32,193,85,Hebei China Fortune FC,2000,,,,,,55,63,56,51,61
15334,Tan Wangsong,32,180,70,Tianjin TEDA FC,2000,48,53,57,56,60,,,,,
15335,Ding Jie,31,182,70,Chongqing Dangdai Lifan FC SWM Team,2000,57,49,53,46,60,,,,,
15336,J. Hodgkiss,31,168,71,Macclesfield Town,2000,65,20,44,53,60,,,,,
15337,R. Simpson,33,185,75,Milton Keynes Dons,3000,59,56,54,56,43,,,,,
15338,A. Fleming,30,180,67,Morecambe,2000,72,53,58,60,48,,,,,
15339,D. McAllister,29,181,80,Shamrock Rovers,1000,58,51,58,57,59,,,,,
15340,Heo Jae Won,34,188,83,Jeonnam Dragons,1000,63,49,61,57,55,,,,,
15341,J. Martin,29,183,83,Bristol Rovers,2000,64,37,51,50,56,,,,,
15342,G. Taylor,28,177,73,Cambridge United,2000,76,41,53,54,56,,,,,
15343,K. Eek,30,188,83,Ranheim Fotball,1000,56,28,33,39,56,,,,,
15344,T. Miyazaki,31,170,68,JÃºbilo Iwata,1000,61,39,66,56,56,,,,,
15345,Ahn Seong Nam,34,174,68,Gyeongnam FC,1000,67,59,60,63,55,,,,,
15346,B. McGrath,27,184,80,Esbjerg fB,2000,69,55,46,58,25,,,,,
15347,RamÃ³n,27,182,83,SÃ¸nderjyskE,2000,75,36,49,57,56,,,,,
15348,M. VelÃ¡zquez,27,167,56,Club LeÃ³n,4000,76,49,48,63,58,,,,,
15349,K. Devaney,27,179,70,Bohemian FC,1000,67,55,55,60,34,,,,,
15350,A. Riemann,26,183,78,VfL OsnabrÃ¼ck,1000,73,58,56,58,36,,,,,
15351,R. Willmott,28,176,77,Newport County,2000,83,55,54,63,49,,,,,
15352,I. Al Zubaidi,28,172,60,Al Taawoun,3000,72,33,43,58,54,,,,,
15353,R. Singh,28,186,75,India,0,60,59,42,55,20,,,,,
15354,O. Ashoor,28,170,75,Ohod Club,3000,70,27,45,51,57,,,,,
15355,Li Tixiang,28,181,72,Guangzhou R&F FC,2000,69,43,50,57,57,,,,,
15356,Jin Pengxiang,28,187,77,Dalian YiFang FC,3000,63,35,49,52,59,,,,,
15357,Sun Bo,27,180,72,Dalian YiFang FC,2000,85,49,52,61,36,,,,,
15358,Bai Yuefeng,31,180,74,Tianjin TEDA FC,2000,51,53,54,55,59,,,,,
15359,Zhang Li,28,172,70,Changchun Yatai FC,2000,59,48,57,58,61,,,,,
15360,A. Ablet,31,178,68,Henan Jianye FC,2000,65,56,58,61,53,,,,,
15361,Cui Yongzhe,31,176,67,Chongqing Dangdai Lifan FC SWM Team,2000,67,51,57,63,57,,,,,
15362,Lee Tae Hee,26,183,75,Sangju Sangmu FC,1000,71,38,51,57,57,,,,,
15363,D. Nasu,36,180,77,Vissel Kobe,1000,45,40,45,49,57,,,,,
15364,N. Sugai,33,178,70,Vegalta Sendai,1000,50,35,58,60,57,,,,,
15365,K. Morisaki,37,177,75,Sanfrecce Hiroshima,1000,34,42,58,57,62,,,,,
15366,K. Ikeda,31,178,72,Sagan Tosu,1000,62,56,53,62,23,,,,,
15367,T. Enomoto,35,180,76,Urawa Red Diamonds,1000,,,,,,60,58,58,22,60
15368,K. Tokushige,34,187,87,V-Varen Nagasaki,1000,,,,,,59,54,61,22,62
15369,K. Fukuda,33,174,70,V-Varen Nagasaki,1000,58,49,57,62,53,,,,,
15370,S. Abdullah,29,179,70,Ohod Club,3000,69,27,48,54,57,,,,,
15371,M. Kremer,28,176,69,SV Meppen,1000,76,63,52,61,25,,,,,
15372,Song Long,28,184,69,Shandong Luneng TaiShan FC,3000,64,32,51,53,57,,,,,
15373,S. Kassar,28,170,60,Ohod Club,3000,75,31,52,56,57,,,,,
15374,Jiang Wenjun,28,180,74,Hebei China Fortune FC,2000,68,27,53,55,57,,,,,
15375,C. Brandeborn,27,174,75,IF Brommapojkarna,1000,71,54,58,60,42,,,,,
15376,M. Sawa,35,173,70,Kashiwa Reysol,1000,56,60,43,57,27,,,,,
15377,Park Jung Soo,31,181,74,Gangwon FC,1000,59,51,59,57,55,,,,,
15378,S. Bengriba,37,176,71,Grenoble Foot 38,1000,68,26,49,55,58,,,,,
15379,J. von Moos,17,179,71,FC Basel 1893,2000,68,58,38,55,25,,,,,
15380,J. Romero,17,170,65,AtlÃ©tico TucumÃ¡n,1000,76,57,48,57,29,,,,,
15381,Y. Toure,17,186,75,Newcastle United,3000,70,57,43,59,22,,,,,
15382,O. Bailey,18,178,75,Birmingham City,2000,70,55,53,59,23,,,,,
15383,L. Ingolotti,18,180,78,Club AtlÃ©tico Aldosivi,1000,,,,,,61,54,55,30,57
15384,J. Italiano,16,170,65,Perth Glory,1000,76,46,53,60,35,,,,,
15385,Liu Ruofan,19,188,75,Shanghai Greenland Shenhua FC,1000,73,53,51,59,23,,,,,
15386,T. BÃ¸rkeeiet,19,186,75,StabÃ¦k Fotball,1000,63,40,55,56,52,,,,,
15387,M. Meli,18,178,70,Fiorentina,4000,55,61,53,64,37,,,,,
15388,M. Cooper,18,180,75,Plymouth Argyle,1000,,,,,,60,55,57,29,52
15389,M. Guehi,17,182,75,Chelsea,4000,59,30,38,40,59,,,,,
15390,L. Ferguson,18,180,75,Aberdeen,1000,72,47,54,63,50,,,,,
15391,S. Santoro,18,181,74,Palermo,1000,71,54,57,61,58,,,,,
15392,R. Hirakawa,18,176,72,FC Tokyo,1000,68,47,58,59,42,,,,,
15393,A. Bakir,17,177,69,Borussia Dortmund,3000,66,47,53,64,29,,,,,
15394,J. Burkardt,17,186,78,1. FSV Mainz 05,2000,66,56,50,59,25,,,,,
15395,T. Almada,17,171,62,VÃ©lez Sarsfield,1000,64,44,55,59,51,,,,,
15396,A. Rosteghin,18,180,75,Cittadella,1000,,,,,,60,58,55,26,55
15397,J. Sbarra,19,168,70,Burton Albion,1000,65,55,53,59,46,,,,,
15398,N. Awuku,18,182,84,Holstein Kiel,1000,70,55,42,59,24,,,,,
15399,C. Kelleher,19,188,69,Liverpool,2000,,,,,,58,54,52,35,55
15400,J. Oksanen,17,180,72,Brentford,3000,64,54,58,56,42,,,,,
15401,N. Al Dawsari,19,178,65,Al Hilal,2000,67,47,58,55,52,,,,,
15402,A. Amade,18,170,63,TSG 1899 Hoffenheim,2000,66,33,43,57,59,,,,,
15403,B. Mines,18,175,68,New York Red Bulls,1000,69,45,53,62,45,,,,,
15404,E. SÃ¸rensen,18,179,77,Newcastle United,3000,73,61,44,56,18,,,,,
15405,C. Trejo,18,179,70,Club Atlas,2000,63,60,45,56,21,,,,,
15406,S. Wamangituka,18,189,84,Paris FC,1000,63,54,42,56,21,,,,,
15407,B. Ashley-Seal,19,187,80,Wolverhampton Wanderers,4000,79,55,34,59,21,,,,,
15408,J. Osei-Tutu,19,178,72,Arsenal,4000,76,36,43,52,53,,,,,
15409,C. Huanca,17,184,70,Deportes Iquique,1000,63,57,37,53,21,,,,,
15410,L. Grill,19,191,87,1. FC Kaiserslautern,1000,,,,,,59,55,55,40,56
15411,V. Dragomir,19,178,67,Perugia,1000,69,46,53,61,39,,,,,
15412,L. Gagliano,17,178,73,Cagliari,2000,51,60,44,57,30,,,,,
15413,G. Tryggvason,18,182,70,IK Start,1000,74,56,53,60,29,,,,,
15414,T. Abraham,17,185,77,Fulham,4000,68,59,38,52,23,,,,,
15415,E. Aiwu,17,184,77,FC Admira Wacker MÃ¶dling,1000,65,33,47,52,55,,,,,
15416,R. Giles,18,179,72,Wolverhampton Wanderers,4000,85,47,53,62,45,,,,,
15417,A. Gomez Mancini,17,180,70,Angers SCO,2000,61,51,58,57,48,,,,,
15418,C. Ainley,20,173,64,Crewe Alexandra,2000,70,44,55,63,37,,,,,
15419,T. Baack,19,180,74,VfL Bochum 1848,1000,57,24,32,41,61,,,,,
15420,G. Akkan,19,178,70,Yeni Malatyaspor,1000,60,31,32,33,61,,,,,
15421,N. Ennis,19,180,80,Wolverhampton Wanderers,4000,79,57,40,60,23,,,,,
15422,L. Maniero,19,176,71,Cittadella,1000,63,48,59,59,53,,,,,
15423,M. Roerslev,19,180,67,FC KÃ¸benhavn,1000,76,38,53,60,51,,,,,
15424,J. Wind,19,190,82,FC KÃ¸benhavn,2000,66,55,42,56,27,,,,,
15425,J. Sands,17,180,73,New York City FC,1000,61,49,52,59,59,,,,,
15426,A. Manzur,17,169,65,Godoy Cruz,1000,64,43,56,55,53,,,,,
15427,S. Micolta,18,180,70,UniÃ³n La Calera,1000,68,58,50,58,29,,,,,
15428,T. Reithmeir,18,190,87,1. FC Heidenheim 1846,1000,56,28,34,39,59,,,,,
15429,M. Kumbulla,18,185,78,Hellas Verona,1000,61,28,35,34,59,,,,,
15430,J. Tilley,20,170,66,Brighton & Hove Albion,4000,68,57,54,63,16,,,,,
15431,M. Olsen Pettersen,18,190,85,SK Brann,1000,,,,,,59,57,58,23,55
15432,T. Byrne,19,176,61,St. Patrick's Athletic,1000,75,54,54,57,21,,,,,
15433,A. Oteh,19,183,73,Queens Park Rangers,1000,76,55,43,54,23,,,,,
15434,J. LÃ¶we,19,168,65,SG Dynamo Dresden,1000,66,53,54,62,38,,,,,
15435,E. GrÃ¼ndemann,19,186,87,FC Hansa Rostock,1000,,,,,,58,58,58,19,58
15436,Pedro GonÃ§alves,20,172,70,Wolverhampton Wanderers,6000,67,55,59,60,44,,,,,
15437,H. Al Ghamdi,19,161,59,Ettifaq FC,2000,68,58,54,67,47,,,,,
15438,H. Marcelin,18,197,85,AJ Auxerre,1000,52,28,42,30,56,,,,,
15439,S. Duke-McKenna,17,170,65,Bolton Wanderers,1000,70,46,55,62,39,,,,,
15440,K. Kesgin,17,177,76,GÃ¶ztepe SK,2000,66,48,57,62,50,,,,,
15441,Park Ji Min,18,189,86,Suwon Samsung Bluewings,1000,,,,,,57,57,56,29,56
15442,S. Walukiewicz,18,188,80,PogoÅ Szczecin,1000,61,40,39,36,58,,,,,
15443,S. High,17,177,65,Huddersfield Town,3000,56,53,60,62,40,,,,,
15444,L. Czyborra,19,178,72,Heracles Almelo,1000,75,47,54,58,52,,,,,
15445,J. Cataldi,19,172,66,Gimnasia y Esgrima La Plata,1000,71,57,56,55,32,,,,,
15446,B. Anderson,19,177,77,Aberdeen,1000,68,56,44,59,18,,,,,
15447,K. Balogiannis,19,179,71,PAOK,1000,69,43,52,53,56,,,,,
15448,A. Baroan,18,187,78,Chamois Niortais Football Club,1000,77,56,57,58,26,,,,,
15449,C. Moya,20,169,65,San Luis de Quillota,1000,66,40,53,59,56,,,,,
15450,R. Cole,20,178,65,Brentford,4000,65,57,58,62,45,,,,,
15451,L. Travis,20,176,70,Blackburn Rovers,4000,63,41,54,57,60,,,,,
15452,M. Sorensen,19,185,73,Brentford,2000,66,32,47,53,57,,,,,
15453,C. Pring,20,185,71,Newport County,4000,79,35,43,56,51,,,,,
15454,M. Woud,19,196,85,Willem II,1000,,,,,,59,48,52,22,54
15455,S. Bone,19,183,85,Shamrock Rovers,1000,53,33,50,57,59,,,,,
15456,T. Baller,19,174,67,Hannover 96,2000,67,50,53,65,28,,,,,
15457,K. Niemczycki,18,192,84,NAC Breda,1000,,,,,,57,58,55,25,57
15458,C. Manicone,20,183,78,FC Lugano,1000,70,53,46,56,27,,,,,
15459,C. Lang,19,180,73,Oldham Athletic,4000,71,57,42,58,17,,,,,
15460,R. Hirosue,19,183,82,FC Tokyo,1000,,,,,,59,55,69,33,52
15461,J. Ãorsteinsson,19,177,73,Vendsyssel FF,4000,70,48,52,64,35,,,,,
15462,W. Ali,19,186,78,Aalborg BK,1000,71,54,43,68,18,,,,,
15463,J. Anthony,18,175,62,Bournemouth,4000,74,57,44,59,21,,,,,
15464,M. Obiero,17,177,68,Huddersfield Town,3000,57,55,50,57,23,,,,,
15465,A. Xhemajli,20,190,81,NeuchÃ¢tel Xamax,1000,58,26,31,33,58,,,,,
15466,C. GutiÃ©rrez,19,177,67,U.N.A.M.,1000,57,48,57,61,33,,,,,
15467,M. Trovato,20,182,75,Cosenza,1000,68,58,57,58,33,,,,,
15468,MartÃ­n,18,180,75,Rayo Vallecano,1000,59,24,37,39,57,,,,,
15469,M. Bauer,18,187,79,SpVgg Greuther FÃ¼rth,1000,57,26,35,35,59,,,,,
15470,M. Talbi,20,178,74,Ãaykur Rizespor,1000,56,30,33,40,62,,,,,
15471,F. Schwarzholz,18,181,75,FC Augsburg,1000,60,38,55,56,56,,,,,
15472,M. KahrÄ±man,18,176,62,Medipol Ba?ak?ehir FK,2000,63,59,44,56,22,,,,,
15473,T. Robinson,20,173,68,Bradford City,1000,72,43,51,62,52,,,,,
15474,A. Coote,20,170,65,Brentford,4000,73,48,53,66,39,,,,,
15475,A. Rinomhota,21,175,64,Reading,3000,65,49,53,62,45,,,,,
15476,M. Peano,19,185,70,UniÃ³n de Santa Fe,1000,,,,,,58,56,57,27,58
15477,A. Morley,18,174,67,Rochdale,1000,69,51,57,59,41,,,,,
15478,M. Sevimler,19,182,69,Alanyaspor,1000,53,61,44,56,23,,,,,
15479,K. MajiÄ,20,180,75,Fortuna D�sseldorf,3000,65,58,41,57,29,,,,,
15480,J. PestaÃ±a,20,183,70,AtlÃ©tico Huila,1000,59,26,32,34,60,,,,,
15481,M. Nani,20,189,85,Belgrano de CÃ³rdoba,1000,65,31,40,47,59,,,,,
15482,F. Al Habib,20,180,69,Al Shabab,2000,,,,,,57,64,49,25,53
15483,G. McGregor,19,176,71,Crystal Palace,3000,68,40,57,56,51,,,,,
15484,S. McLoughlin,21,180,70,Cork City,1000,60,27,41,48,57,,,,,
15485,C. Higuera,17,182,77,Club Tijuana,1000,,,,,,53,58,49,29,60
15486,I. BolaÃ±o,20,171,76,Club AtlÃ©tico Tigre,2000,80,46,55,57,35,,,,,
15487,C. Baldovino,21,192,88,Alianza Petrolera,1000,,,,,,61,58,54,23,54
15488,R. Blumberg,19,170,65,Charlton Athletic,1000,64,29,36,39,57,,,,,
15489,S. Ucar,19,175,65,DSC Arminia Bielefeld,1000,63,38,51,56,58,,,,,
15490,W. Saliba,17,192,80,AS Saint-�tienne,2000,56,28,38,44,58,,,,,
15491,J. Krahl,18,194,82,RB Leipzig,1000,,,,,,61,51,57,32,47
15492,L. KrÃ¼ger,18,188,77,RB Leipzig,3000,63,55,46,54,26,,,,,
15493,R. BorkaÅa,19,176,72,Piast Gliwice,1000,65,45,59,61,35,,,,,
15494,A. Bah,20,183,76,SÃ¸nderjyskE,1000,78,52,48,58,45,,,,,
15495,M. Aruga,19,172,72,Patronato,1000,61,35,48,56,56,,,,,
15496,M. Donohue,20,178,58,Fleetwood Town,1000,67,50,54,67,32,,,,,
15497,M. Al Mufarrij,21,181,67,Al Taawoun,3000,56,26,38,35,59,,,,,
15498,N. Barona,20,175,65,La Equidad,1000,77,46,50,60,34,,,,,
15499,D. RodrÃ­guez,20,175,80,U.N.A.M.,2000,44,29,37,42,59,,,,,
15500,S. Sidler,19,185,72,FC Luzern,1000,65,45,49,59,56,,,,,
15501,J. Lunney,20,175,70,Bohemian FC,1000,67,52,56,61,49,,,,,
15502,N. Awassi,20,193,83,VfL Sportfreunde Lotte,1000,64,30,41,39,58,,,,,
15503,D. Ä°ncedere,21,171,62,Galatasaray SK,5000,69,48,53,68,36,,,,,
15504,D. Kemp,19,168,63,West Ham United,4000,70,47,50,64,27,,,,,
15505,B. Wiles,19,175,66,Rotherham United,2000,70,45,56,60,34,,,,,
15506,Y. Emghames,20,175,69,Hannover 96,3000,67,48,53,65,27,,,,,
15507,M. Allende,19,165,63,Club Necaxa,1000,53,49,54,71,37,,,,,
15508,N. Strunck,18,185,74,FC NordsjÃ¦lland,1000,71,47,52,60,50,,,,,
15509,I. Magnusson,20,180,73,Kalmar FF,1000,69,49,45,64,52,,,,,
15510,Javi LÃ³pez,17,175,70,Elche CF,1000,63,55,59,59,48,,,,,
15511,Y. Letard,19,188,86,VfR Aalen,1000,73,24,33,43,56,,,,,
15512,F. KrÃ¼ger,19,186,78,FC Erzgebirge Aue,1000,53,58,48,56,20,,,,,
15513,M. Soldo,21,186,86,Wolfsberger AC,1000,,,,,,54,60,56,43,55
15514,L. Kelly,22,189,83,Livingston FC,1000,,,,,,60,56,61,31,55
15515,P. McClean,21,186,73,Sligo Rovers,1000,54,36,37,49,54,,,,,
15516,S. Gubari,22,177,67,SCR Altach,2000,81,56,44,67,23,,,,,
15517,Pablo CacharrÃ³n,21,182,76,CD Lugo,1000,,,,,,56,57,54,45,56
15518,A. Barnes,21,186,76,Colchester United,2000,66,45,51,52,54,,,,,
15519,J. Doona,20,178,64,St. Patrick's Athletic,1000,64,52,54,59,39,,,,,
15520,E. Boyle,21,180,83,Shamrock Rovers,1000,77,33,46,56,53,,,,,
15521,L. HernÃ¡ndez,20,182,77,Club Necaxa,1000,62,40,55,56,56,,,,,
15522,G. Banaziak,21,183,68,Amiens SC,1000,,,,,,59,58,59,21,58
15523,T. Duman,20,177,75,Fortuna D�sseldorf,3000,66,46,54,60,49,,,,,
15524,J. SoÃ±ora,21,176,70,Club AtlÃ©tico Talleres,3000,65,49,54,63,30,,,,,
15525,M. GrÃ¸dem,19,192,78,VÃ¥lerenga Fotball,1000,67,48,58,59,42,,,,,
15526,W. Tchuameni,21,192,88,SÃ¸nderjyskE,2000,56,50,42,58,25,,,,,
15527,D. Wright,20,177,69,Colchester United,2000,74,47,54,60,51,,,,,
15528,H. Arellano,20,180,75,LA Galaxy,1000,67,36,40,47,56,,,,,
15529,M. Worthington,20,179,72,Forest Green Rovers,5000,54,41,55,58,55,,,,,
15530,T. Hayles-Docherty,19,178,70,Walsall,1000,82,51,49,59,29,,,,,
15531,M. Ludwig,19,184,75,Hallescher FC,1000,67,57,50,56,32,,,,,
15532,T. Arndal,20,180,72,AC Horsens,1000,70,50,56,58,35,,,,,
15533,A. Penny,21,185,73,Hamilton Academical FC,1000,59,20,27,33,60,,,,,
15534,S. Parlati,21,174,72,Ascoli,1000,70,41,58,61,48,,,,,
15535,B. Verbong,18,186,80,VVV-Venlo,1000,,,,,,61,59,60,26,52
15536,S. Cartwright,17,185,75,Peterborough United,1000,65,24,40,46,57,,,,,
15537,S. Farhan,21,180,70,Al Raed,2000,65,42,39,49,55,,,,,
15538,H. Evjen,18,175,70,FK BodÃ¸/Glimt,1000,77,49,53,62,36,,,,,
15539,E. CantÃº,19,171,60,Monterrey,3000,70,43,55,64,58,,,,,
15540,R. Ljubicic,18,180,76,SKN St. PÃ¶lten,1000,59,45,51,58,51,,,,,
15541,L. Schelenz,19,184,70,KFC Uerdingen 05,1000,60,32,53,54,56,,,,,
15542,L. Schaffran,19,186,82,SpVgg Greuther FÃ¼rth,1000,,,,,,62,61,59,28,54
15543,E. Linthorst,18,182,73,VVV-Venlo,1000,55,39,58,57,61,,,,,
15544,Javi Rubio,19,180,75,Rayo Vallecano,1000,64,49,56,56,25,,,,,
15545,A. Ãlvarez,19,175,70,AmÃ©rica de Cali,1000,77,34,51,57,52,,,,,
15546,A. Prokop,17,160,70,San Martin de TucumÃ¡n,1000,64,50,56,61,39,,,,,
15547,V. Gendrey,18,179,75,Amiens SC,1000,62,33,39,61,58,,,,,
15548,E. Stokes,22,172,70,Bohemian FC,1000,71,57,44,59,22,,,,,
15549,J. Requena,22,174,76,Club Deportes Temuco,1000,67,47,53,64,38,,,,,
15550,S. McMann,21,180,70,Hamilton Academical FC,1000,57,32,40,59,57,,,,,
15551,P. Rooney,21,188,79,Colchester United,2000,61,30,37,49,57,,,,,
15552,A. Little,21,172,63,Oxford United,1000,55,49,61,59,46,,,,,
15553,Z. Herivaux,22,185,68,New England Revolution,1000,50,55,52,62,49,,,,,
15554,E. Wichne,21,175,70,IK Start,1000,77,42,58,59,52,,,,,
15555,A. Torres,22,189,83,Guadalajara,3000,,,,,,62,57,53,57,50
15556,M. Vargas,22,183,81,Universidad CatÃ³lica,1000,,,,,,54,50,55,50,58
15557,A. Chrzanowski,19,186,78,Lechia GdaÅsk,1000,64,36,34,45,54,,,,,
15558,C. Mbulu,21,188,86,Motherwell,1000,61,26,26,46,57,,,,,
15559,N. Hunziker,22,180,75,FC Thun,2000,56,59,45,56,27,,,,,
15560,K. Ogawa,20,183,77,JÃºbilo Iwata,1000,79,58,35,52,19,,,,,
15561,A. Al Aryani,22,173,77,Al Ittihad,4000,72,57,46,61,33,,,,,
15562,M. Holzer,19,186,77,TSV Hartberg,1000,65,56,38,55,32,,,,,
15563,R. Cooney,18,176,68,Bury,1000,60,50,56,56,55,,,,,
15564,T. Plavotic,21,197,92,Bristol City,4000,47,28,27,33,56,,,,,
15565,M. Gonzalez,20,175,83,CD Everton de ViÃ±a del Mar,1000,,,,,,59,58,55,27,56
15566,J. Hoekstra,19,190,75,FC Groningen,1000,,,,,,59,58,56,23,59
15567,Marcos LavÃ­n,21,187,79,CÃ³rdoba CF,1000,,,,,,56,62,54,31,54
15568,E. YbÃ¡Ã±ez,19,173,66,Argentinos Juniors,1000,59,34,40,61,59,,,,,
15569,T. Righetti,20,179,82,FC Thun,1000,60,39,50,53,54,,,,,
15570,E. Bansen,20,195,91,SV Zulte-Waregem,1000,,,,,,64,58,56,22,62
15571,M. Simakan,18,187,82,RC Strasbourg Alsace,1000,57,31,33,34,59,,,,,
15572,M. Bassouamina,20,172,66,AS Nancy Lorraine,1000,72,57,44,60,20,,,,,
15573,Y. Bangsow,20,192,84,Eintracht Braunschweig,1000,,,,,,59,55,54,33,53
15574,J. Farias,20,178,83,KSV Cercle Brugge,2000,67,54,54,62,25,,,,,
15575,D. Riccardi,22,188,73,Lecce,1000,66,27,29,38,57,,,,,
15576,F. GonzÃ¡lez,20,176,61,Club AmÃ©rica,6000,43,60,49,61,30,,,,,
15577,N. Rasskazov,20,180,73,Spartak Moscow,1000,61,33,41,53,61,,,,,
15578,L. Bardini,22,191,86,Cesena,1000,,,,,,60,57,51,31,55
15579,K. O'Hara,22,191,78,Macclesfield Town,7000,,,,,,58,55,54,45,56
15580,B. Barclay,21,187,78,Brighton & Hove Albion,4000,51,27,33,45,56,,,,,
15581,Y. Urra,21,189,86,CD Huachipato,1000,,,,,,57,56,62,25,58
15582,N. D'Agostino,20,175,75,Brisbane Roar,1000,76,52,46,57,29,,,,,
15583,R. Wilmots,21,187,76,Avellino,1000,63,55,54,59,42,,,,,
15584,R. Kim,21,190,82,Pohang Steelers,1000,,,,,,62,53,65,23,53
15585,K. Petratos,20,181,79,Newcastle Jets,1000,77,48,52,58,35,,,,,
15586,T. Maya,21,175,71,AtlÃ©tico Huila,1000,72,25,47,57,56,,,,,
15587,Y. Fortune,19,178,76,FC Sion,2000,59,58,45,59,27,,,,,
15588,H. Takimoto,21,190,79,Kashiwa Reysol,1000,,,,,,61,55,55,20,50
15589,M. Severini,21,188,73,Cesena,1000,62,54,58,59,32,,,,,
15590,F. Quiroz,20,175,73,Club Deportes Temuco,1000,65,56,49,59,32,,,,,
15591,A. Bakayoko,20,179,69,FC St. Gallen,6000,53,54,60,68,36,,,,,
15592,S. Hart,21,183,70,Rochdale,4000,70,33,42,57,57,,,,,
15593,I. Meite,21,188,72,Cardiff City,5000,64,58,37,55,20,,,,,
15594,J. Hodek,20,177,77,FSV Zwickau,1000,60,37,51,54,55,,,,,
15595,J. Pantemis,21,188,79,Montreal Impact,1000,,,,,,62,55,58,35,58
15596,M. Schlegel,21,186,75,FC Carl Zeiss Jena,1000,66,47,54,57,39,,,,,
15597,J. Schau,19,177,75,FC Carl Zeiss Jena,1000,65,34,52,57,54,,,,,
